val,h1,h2,time_arduino,time_python
9231,3.63,16.33,914728.0,1708079638.3519585
9232,3.73,16.44,914820.0,1708079638.4420733
9233,3.85,16.4,914912.0,1708079638.5337358
9234,3.85,16.41,915003.0,1708079638.6227958
9235,3.66,16.52,915094.0,1708079638.7224605
9236,3.46,16.46,915185.0,1708079638.8055224
9237,3.37,16.5,915276.0,1708079638.8990316
9238,3.28,16.57,915368.0,1708079638.9903123
9239,3.16,16.56,915460.0,1708079639.080059
9240,3.09,16.59,915551.0,1708079639.1701832
9241,3.02,16.62,915642.0,1708079639.264307
9242,2.9,16.67,915734.0,1708079639.3580031
9243,2.82,16.69,915825.0,1708079639.4444895
9244,2.83,16.71,915916.0,1708079639.5386786
9245,2.75,16.76,916007.0,1708079639.6282675
9246,2.73,16.76,916099.0,1708079639.7188413
9247,2.73,16.8,916191.0,1708079639.8141732
9248,2.57,16.82,916282.0,1708079639.9033005
9249,2.42,16.83,916373.0,1708079639.9944258
9250,2.33,16.86,916464.0,1708079640.0833972
9251,2.25,16.89,916555.0,1708079640.1797478
9252,2.17,16.93,916647.0,1708079640.2688022
9253,2.11,16.97,916739.0,1708079640.3588753
9254,2.05,16.98,916830.0,1708079640.4528766
9255,1.93,17.0,916921.0,1708079640.5431662
9256,1.83,17.02,917013.0,1708079640.6342492
9257,1.76,17.04,917104.0,1708079640.7283185
9258,1.71,17.09,917195.0,1708079640.8186753
9259,1.65,17.08,917286.0,1708079640.9076803
9260,1.57,17.12,917378.0,1708079641.0039496
9261,1.48,17.17,917470.0,1708079641.0919755
9262,1.46,17.18,917561.0,1708079641.182046
9263,1.51,17.24,917652.0,1708079641.2722182
9264,1.65,17.26,917743.0,1708079641.36641
9265,1.79,17.24,917834.0,1708079641.4564998
9266,1.82,17.29,917926.0,1708079641.5476542
9267,1.89,17.27,918018.0,1708079641.640905
9268,1.92,17.3,918109.0,1708079641.7300274
9269,1.87,17.4,918200.0,1708079641.8200517
9270,1.74,17.32,918292.0,1708079641.9180043
9271,1.59,17.28,918383.0,1708079642.005406
9272,1.57,17.3,918474.0,1708079642.0943167
9273,1.53,17.31,918565.0,1708079642.1886487
9274,1.41,17.38,918657.0,1708079642.2787764
9275,1.21,17.4,918749.0,1708079642.368259
9276,1.14,17.39,918840.0,1708079642.4605563
9277,1.13,17.43,918931.0,1708079642.554144
9278,1.05,17.41,919022.0,1708079642.643291
9279,0.95,17.38,919113.0,1708079642.73626
9280,0.88,17.46,919205.0,1708079642.827637
9281,0.83,17.5,919297.0,1708079642.9177678
9282,0.98,17.42,919388.0,1708079643.0118866
9283,1.05,17.3,919479.0,1708079643.1021514
9284,0.9,17.23,919571.0,1708079643.1927688
9285,0.79,17.19,919662.0,1708079643.2822585
9286,0.74,17.14,919753.0,1708079643.3764064
9287,0.74,17.06,919844.0,1708079643.4684644
9288,0.85,17.03,919936.0,1708079643.5566273
9289,0.84,16.98,920028.0,1708079643.6466498
9290,0.76,16.89,920119.0,1708079643.7431083
9291,0.76,16.85,920210.0,1708079643.8331077
9292,0.77,16.8,920301.0,1708079643.9270535
9293,0.8,16.76,920392.0,1708079644.0169008
9294,0.86,16.67,920484.0,1708079644.106497
9295,0.88,16.6,920576.0,1708079644.1966972
9296,0.8,16.57,920667.0,1708079644.2897465
9297,0.74,16.49,920758.0,1708079644.3809938
9298,0.74,16.43,920850.0,1708079644.4709907
9299,0.78,16.39,920941.0,1708079644.5652406
9300,0.8,16.31,921032.0,1708079644.6559474
9301,0.79,16.3,921123.0,1708079644.7450368
9302,0.82,16.21,921214.0,1708079644.8354912
9303,0.94,16.15,921307.0,1708079644.931117
9304,1.12,16.14,921398.0,1708079645.0200388
9305,1.3,16.03,921489.0,1708079645.1089866
9306,1.45,16.0,921580.0,1708079645.2051463
9307,1.55,15.97,921671.0,1708079645.295208
9308,1.73,15.87,921763.0,1708079645.3846233
9309,1.99,15.88,921854.0,1708079645.4795082
9310,2.1,15.86,921946.0,1708079645.5676043
9311,2.26,15.84,922037.0,1708079645.6587384
9312,2.39,15.93,922129.0,1708079645.754138
9313,2.48,15.94,922220.0,1708079645.8431098
9314,2.58,15.99,922311.0,1708079645.934241
9315,2.69,16.07,922402.0,1708079646.0255597
9316,2.83,16.01,922493.0,1708079646.1182406
9317,2.93,16.05,922586.0,1708079646.2077286
9318,2.83,16.11,922677.0,1708079646.297718
9319,2.61,16.1,922768.0,1708079646.3909695
9320,2.47,16.14,922859.0,1708079646.4808722
9321,2.39,16.19,922950.0,1708079646.5720682
9322,2.27,16.22,923042.0,1708079646.6653442
9323,2.17,16.24,923133.0,1708079646.757455
9324,2.17,16.24,923225.0,1708079646.846464
9325,2.1,16.29,923316.0,1708079646.94372
9326,1.85,16.31,923408.0,1708079647.0297754
9327,1.79,16.32,923499.0,1708079647.1209605
9328,1.73,16.37,923590.0,1708079647.2110808
9329,1.65,16.38,923681.0,1708079647.3046818
9330,1.59,16.41,923772.0,1708079647.3953292
9331,1.54,16.44,923865.0,1708079647.4864883
9332,1.46,16.45,923956.0,1708079647.5826962
9333,1.4,16.5,924047.0,1708079647.6698508
9334,1.33,16.51,924138.0,1708079647.7589562
9335,1.28,16.51,924229.0,1708079647.8560758
9336,1.25,16.57,924321.0,1708079647.9432006
9337,1.26,16.55,924412.0,1708079648.035118
9338,1.31,16.53,924504.0,1708079648.1274517
9339,1.39,16.57,924595.0,1708079648.2215292
9340,1.47,16.59,924687.0,1708079648.3106835
9341,1.56,16.65,924778.0,1708079648.3988202
9342,1.7,16.58,924869.0,1708079648.4930677
9343,1.84,16.45,924960.0,1708079648.585241
9344,1.97,16.46,925051.0,1708079648.674124
9345,2.05,16.41,925144.0,1708079648.7674398
9346,2.14,16.41,925235.0,1708079648.8575988
9347,2.27,16.51,925326.0,1708079648.947688
9348,2.42,16.49,925417.0,1708079649.0419369
9349,2.54,16.57,925509.0,1708079649.1319346
9350,2.63,16.62,925600.0,1708079649.22106
9351,2.77,16.57,925691.0,1708079649.3172014
9352,2.82,16.65,925783.0,1708079649.4073033
9353,2.67,16.69,925874.0,1708079649.4964387
9354,2.42,16.66,925966.0,1708079649.592561
9355,2.28,16.74,926057.0,1708079649.679808
9356,2.21,16.74,926148.0,1708079649.769929
9357,2.13,16.73,926239.0,1708079649.8599267
9358,2.05,16.82,926330.0,1708079649.9541752
9359,1.95,16.81,926423.0,1708079650.0450244
9360,1.86,16.84,926514.0,1708079650.134425
9361,1.88,16.91,926605.0,1708079650.229545
9362,1.89,16.88,926696.0,1708079650.3196304
9363,1.8,16.92,926788.0,1708079650.41096
9364,1.66,16.97,926879.0,1708079650.505055
9365,1.5,16.96,926970.0,1708079650.593147
9366,1.44,17.02,927062.0,1708079650.684167
9367,1.42,17.04,927153.0,1708079650.7784162
