val,h1,h2,time_arduino,time_python
3010,26.26,100.59,341057.0,1708080867.0305161
3011,26.16,100.6,341148.0,1708080867.120462
3012,26.06,100.63,341239.0,1708080867.2148907
3013,26.09,100.64,341330.0,1708080867.3050218
3014,26.17,100.68,341423.0,1708080867.3943832
3015,26.2,100.69,341514.0,1708080867.4882605
3016,26.2,100.72,341605.0,1708080867.579386
3017,26.28,100.74,341696.0,1708080867.671261
3018,26.4,100.75,341787.0,1708080867.7626595
3019,26.39,100.74,341879.0,1708080867.852711
3020,26.22,100.78,341970.0,1708080867.9427505
3021,26.04,100.76,342062.0,1708080868.0330052
3022,25.93,100.79,342153.0,1708080868.1302736
3023,25.88,100.82,342245.0,1708080868.2183762
3024,25.82,100.83,342336.0,1708080868.3073754
3025,25.71,100.84,342427.0,1708080868.4026587
3026,25.57,100.86,342518.0,1708080868.4917488
3027,25.45,100.88,342609.0,1708080868.5818772
3028,25.41,100.88,342702.0,1708080868.6779485
3029,25.37,100.92,342793.0,1708080868.7671247
3030,25.27,100.92,342884.0,1708080868.857255
3031,25.16,100.93,342975.0,1708080868.951281
3032,25.09,100.94,343066.0,1708080869.0400963
3033,25.02,100.96,343158.0,1708080869.1306167
3034,25.06,101.0,343249.0,1708080869.2227368
3035,25.24,101.0,343341.0,1708080869.3149927
3036,25.33,101.03,343432.0,1708080869.4052975
3037,25.29,101.04,343524.0,1708080869.4972138
3038,25.33,101.09,343615.0,1708080869.5893023
3039,25.47,101.07,343706.0,1708080869.6824007
3040,25.53,101.11,343797.0,1708080869.7695584
3041,25.51,101.15,343888.0,1708080869.864171
3042,25.62,101.11,343981.0,1708080869.9562266
3043,25.76,101.18,344072.0,1708080870.04498
3044,25.73,101.18,344163.0,1708080870.1382298
3045,25.81,101.19,344254.0,1708080870.23136
3046,26.0,101.17,344345.0,1708080870.3194833
3047,25.98,101.2,344437.0,1708080870.4094775
3048,25.78,101.22,344528.0,1708080870.5037243
3049,25.7,101.25,344620.0,1708080870.592643
3050,25.85,101.27,344711.0,1708080870.6828253
3051,25.83,101.28,344802.0,1708080870.7770138
3052,25.79,101.29,344894.0,1708080870.867142
3053,25.79,101.29,344985.0,1708080870.9597287
3054,25.85,101.33,345076.0,1708080871.0515938
3055,25.9,101.31,345167.0,1708080871.1437201
3056,25.91,101.35,345260.0,1708080871.232689
3057,25.95,101.33,345351.0,1708080871.3254628
3058,26.02,101.4,345442.0,1708080871.4170873
3059,26.11,101.38,345533.0,1708080871.5062103
3060,26.06,101.4,345624.0,1708080871.5973368
3061,25.83,101.42,345716.0,1708080871.6915357
3062,25.63,101.4,345807.0,1708080871.7806106
3063,25.61,101.47,345899.0,1708080871.871718
3064,25.68,101.44,345990.0,1708080871.9649475
3065,25.5,101.49,346081.0,1708080872.0559552
3066,25.32,101.48,346173.0,1708080872.145081
3067,25.19,101.52,346264.0,1708080872.2393153
3068,25.14,101.53,346355.0,1708080872.3294547
3069,25.09,101.52,346446.0,1708080872.419579
3070,24.97,101.58,346539.0,1708080872.5192316
3071,24.82,101.55,346630.0,1708080872.6039455
3072,24.76,101.6,346721.0,1708080872.6959436
3073,24.76,101.59,346812.0,1708080872.7840397
3074,24.68,101.63,346903.0,1708080872.8791966
3075,24.69,101.62,346995.0,1708080872.9693177
3076,24.66,101.64,347086.0,1708080873.058446
3077,24.46,101.68,347177.0,1708080873.152666
3078,24.32,101.66,347269.0,1708080873.242809
3079,24.22,101.73,347360.0,1708080873.334938
3080,24.17,101.69,347452.0,1708080873.4269643
3081,24.09,101.76,347543.0,1708080873.5211122
3082,24.01,101.74,347634.0,1708080873.6073108
3083,23.88,101.76,347725.0,1708080873.7014341
3084,23.76,101.77,347817.0,1708080873.7945035
3085,23.75,101.8,347909.0,1708080873.8836813
3086,23.62,101.83,348000.0,1708080873.9717336
3087,23.51,101.81,348091.0,1708080874.0670633
3088,23.43,101.88,348182.0,1708080874.1570566
3089,23.4,101.85,348274.0,1708080874.247982
3090,23.39,101.86,348365.0,1708080874.340574
3091,23.36,101.91,348456.0,1708080874.431551
3092,23.35,101.92,348548.0,1708080874.5203474
3093,23.45,101.93,348639.0,1708080874.6159294
3094,23.65,101.94,348731.0,1708080874.7048779
3095,23.66,101.97,348822.0,1708080874.7943487
3096,23.65,101.97,348913.0,1708080874.8913133
3097,23.75,102.01,349004.0,1708080874.980421
3098,23.84,102.0,349096.0,1708080875.0704186
3099,23.9,102.03,349188.0,1708080875.1605701
3100,24.09,102.06,349279.0,1708080875.2548635
3101,24.17,102.04,349370.0,1708080875.3458548
3102,24.25,102.05,349461.0,1708080875.4340358
3103,24.33,102.1,349553.0,1708080875.5281918
3104,24.43,102.1,349644.0,1708080875.6181808
3105,24.58,102.13,349735.0,1708080875.70841
3106,24.71,102.15,349827.0,1708080875.8026454
3107,24.68,102.12,349918.0,1708080875.894656
3108,24.53,102.14,350010.0,1708080875.984895
3109,24.45,102.15,350101.0,1708080876.0800903
3110,24.49,102.2,350192.0,1708080876.1681523
3111,24.61,102.2,350283.0,1708080876.258299
3112,24.59,102.23,350375.0,1708080876.3474016
3113,24.56,102.23,350467.0,1708080876.4425216
3114,24.55,102.22,350558.0,1708080876.53195
3115,24.54,102.26,350649.0,1708080876.6217735
3116,24.54,102.25,350740.0,1708080876.717934
3117,24.61,102.28,350832.0,1708080876.8080335
3118,24.69,102.31,350923.0,1708080876.8961687
3119,24.74,102.33,351014.0,1708080876.9903953
3120,24.79,102.34,351106.0,1708080877.0823207
3121,24.9,102.35,351197.0,1708080877.170642
3122,24.99,102.38,351289.0,1708080877.2667878
3123,25.1,102.37,351380.0,1708080877.354832
3124,25.15,102.4,351471.0,1708080877.4449525
3125,25.18,102.44,351562.0,1708080877.5349193
3126,25.32,102.41,351653.0,1708080877.6302624
3127,25.33,102.43,351746.0,1708080877.7193868
3128,25.15,102.42,351837.0,1708080877.8114216
3129,24.96,102.44,351928.0,1708080877.905703
3130,24.9,102.48,352019.0,1708080877.9938827
3131,24.88,102.48,352111.0,1708080878.089769
3132,24.76,102.51,352202.0,1708080878.1781309
3133,24.63,102.51,352293.0,1708080878.2702534
3134,24.5,102.54,352385.0,1708080878.3623111
3135,24.43,102.53,352476.0,1708080878.4534774
3136,24.38,102.58,352568.0,1708080878.5436242
3137,24.3,102.55,352659.0,1708080878.6338785
3138,24.21,102.59,352750.0,1708080878.7238762
3139,24.11,102.63,352841.0,1708080878.8181264
3140,24.11,102.63,352932.0,1708080878.908148
3141,24.21,102.65,353025.0,1708080878.999229
3142,24.29,102.65,353116.0,1708080879.091681
3143,24.27,102.68,353207.0,1708080879.1846173
3144,24.32,102.67,353298.0,1708080879.2716947
3145,24.39,102.72,353390.0,1708080879.3688846
3146,24.37,102.7,353481.0,1708080879.455991
3147,24.39,102.71,353572.0,1708080879.5461266
3148,24.48,102.76,353664.0,1708080879.6452346
3149,24.57,102.74,353755.0,1708080879.7313933
3150,24.63,102.76,353847.0,1708080879.8216612
3151,24.78,102.81,353938.0,1708080879.91053
3152,24.89,102.8,354029.0,1708080880.0047672
3153,24.89,102.8,354120.0,1708080880.0949836
3154,24.74,102.85,354211.0,1708080880.1861074
3155,24.65,102.83,354304.0,1708080880.2792344
3156,24.7,102.88,354395.0,1708080880.3697777
3157,24.81,102.88,354486.0,1708080880.4594817
3158,24.81,102.91,354577.0,1708080880.555602
3159,24.78,102.92,354668.0,1708080880.6466293
3160,24.74,102.92,354760.0,1708080880.7339392
3161,24.78,102.93,354851.0,1708080880.8290951
3162,24.85,102.93,354942.0,1708080880.9191613
3163,24.9,102.98,355034.0,1708080881.0083451
3164,24.97,103.0,355126.0,1708080881.0983436
3165,25.07,102.97,355217.0,1708080881.1955945
3166,25.01,103.0,355308.0,1708080881.2826562
3167,24.83,103.0,355399.0,1708080881.3727963
3168,24.68,103.03,355490.0,1708080881.4689891
3169,24.63,103.05,355582.0,1708080881.55699
3170,24.61,103.02,355674.0,1708080881.651225
3171,24.48,103.08,355765.0,1708080881.7414324
3172,24.32,103.08,355856.0,1708080881.8315864
3173,24.16,103.11,355947.0,1708080881.9256053
3174,24.15,103.12,356039.0,1708080882.015807
3175,24.12,103.12,356130.0,1708080882.1079931
3176,24.0,103.14,356221.0,1708080882.1990335
3177,23.9,103.17,356313.0,1708080882.2872064
3178,23.83,103.2,356405.0,1708080882.3823273
3179,23.8,103.19,356496.0,1708080882.470452
3180,23.83,103.22,356587.0,1708080882.5625527
3181,23.91,103.25,356678.0,1708080882.6548226
3182,23.97,103.25,356769.0,1708080882.7458222
3183,24.06,103.28,356861.0,1708080882.835975
3184,24.14,103.29,356953.0,1708080882.9301765
3185,24.12,103.29,357044.0,1708080883.019221
3186,24.17,103.3,357135.0,1708080883.110162
3187,24.27,103.33,357226.0,1708080883.2041035
3188,24.3,103.34,357318.0,1708080883.2940485
3189,24.33,103.37,357409.0,1708080883.383994
3190,24.48,103.39,357500.0,1708080883.473938
3191,24.61,103.35,357592.0,1708080883.5678778
3192,24.52,103.4,357683.0,1708080883.6598198
3193,24.34,103.41,357775.0,1708080883.7497642
3194,24.28,103.44,357866.0,1708080883.8427076
3195,24.39,103.44,357957.0,1708080883.932651
3196,24.52,103.46,358048.0,1708080884.0225961
3197,24.43,103.47,358140.0,1708080884.1169326
3198,24.37,103.46,358232.0,1708080884.2070563
3199,24.4,103.5,358323.0,1708080884.296746
3200,24.47,103.5,358414.0,1708080884.3910685
3201,24.53,103.54,358505.0,1708080884.4818106
3202,24.63,103.55,358597.0,1708080884.5715067
3203,24.65,103.55,358688.0,1708080884.665914
3204,24.71,103.56,358779.0,1708080884.7550879
3205,24.83,103.6,358871.0,1708080884.846058
3206,24.96,103.6,358962.0,1708080884.937001
3207,25.02,103.61,359054.0,1708080885.0299597
3208,25.02,103.62,359145.0,1708080885.1216228
3209,25.1,103.65,359236.0,1708080885.2111697
3210,25.28,103.66,359327.0,1708080885.3047187
3211,25.28,103.66,359419.0,1708080885.3958027
3212,25.1,103.69,359511.0,1708080885.4847474
3213,25.01,103.68,359602.0,1708080885.5790815
3214,25.06,103.74,359693.0,1708080885.6710236
3215,25.19,103.72,359784.0,1708080885.7589734
3216,25.18,103.74,359876.0,1708080885.8539102
3217,25.13,103.74,359967.0,1708080885.944853
3218,25.1,103.76,360058.0,1708080886.03353
3219,25.17,103.78,360150.0,1708080886.123779
3220,25.23,103.8,360241.0,1708080886.2187207
3221,25.22,103.83,360333.0,1708080886.3081439
3222,25.22,103.83,360424.0,1708080886.3982167
3223,25.31,103.87,360515.0,1708080886.4924705
3224,25.44,103.83,360606.0,1708080886.5828059
3225,25.46,103.88,360698.0,1708080886.6731696
3226,25.48,103.9,360790.0,1708080886.766443
3227,25.6,103.91,360881.0,1708080886.8570142
3228,25.67,103.95,360972.0,1708080886.94935
3229,25.7,103.95,361063.0,1708080887.042293
3230,25.8,103.96,361155.0,1708080887.1333964
3231,25.84,103.95,361246.0,1708080887.2213612
3232,25.7,103.97,361337.0,1708080887.3126454
3233,25.5,103.97,361428.0,1708080887.4078174
3234,25.4,104.01,361520.0,1708080887.4980223
3235,25.39,104.02,361612.0,1708080887.5869417
3236,25.33,104.03,361703.0,1708080887.6802642
3237,25.14,104.03,361794.0,1708080887.7707834
3238,25.01,104.04,361885.0,1708080887.8605108
3239,24.94,104.06,361977.0,1708080887.9546409
3240,24.88,104.08,362068.0,1708080888.0477605
3241,24.79,104.11,362160.0,1708080888.1358187
3242,24.71,104.13,362251.0,1708080888.2310274
3243,24.64,104.14,362342.0,1708080888.320102
3244,24.62,104.16,362434.0,1708080888.4102569
3245,24.65,104.17,362525.0,1708080888.5015628
3246,24.56,104.18,362616.0,1708080888.5946636
3247,24.38,104.18,362707.0,1708080888.6847568
3248,24.27,104.23,362800.0,1708080888.7769566
3249,24.21,104.23,362891.0,1708080888.8710043
3250,24.12,104.27,362982.0,1708080888.9591234
3251,23.99,104.31,363073.0,1708080889.0482473
3252,23.89,104.31,363164.0,1708080889.142188
3253,23.73,104.33,363256.0,1708080889.2324028
3254,23.64,104.39,363347.0,1708080889.3236985
3255,23.54,104.37,363439.0,1708080889.4168713
3256,23.41,104.34,363530.0,1708080889.5089934
3257,23.22,104.38,363621.0,1708080889.600033
3258,23.04,104.38,363713.0,1708080889.6871185
3259,23.05,104.41,363804.0,1708080889.781368
3260,23.14,104.41,363895.0,1708080889.873487
3261,23.07,104.45,363986.0,1708080889.9615993
3262,22.9,104.44,364079.0,1708080890.058689
3263,22.73,104.48,364170.0,1708080890.1458535
3264,22.65,104.48,364261.0,1708080890.2368205
3265,22.62,104.48,364352.0,1708080890.3351865
3266,22.52,104.51,364443.0,1708080890.4202642
3267,22.37,104.49,364535.0,1708080890.5103533
3268,22.22,104.52,364626.0,1708080890.6066024
3269,22.09,104.54,364718.0,1708080890.6957312
3270,22.09,104.58,364809.0,1708080890.7848485
3271,22.2,104.56,364900.0,1708080890.8759756
3272,22.16,104.61,364992.0,1708080890.9700963
3273,21.92,104.6,365083.0,1708080891.0598319
3274,21.72,104.6,365174.0,1708080891.1513617
3275,21.65,104.61,365265.0,1708080891.2433941
3276,21.57,104.64,365358.0,1708080891.3356419
3277,21.49,104.66,365449.0,1708080891.426716
3278,21.44,104.68,365540.0,1708080891.5182881
3279,21.29,104.68,365631.0,1708080891.609231
3280,21.17,104.71,365722.0,1708080891.698625
3281,21.14,104.69,365814.0,1708080891.7923417
3282,21.09,104.72,365905.0,1708080891.8834631
3283,20.9,104.74,365997.0,1708080891.972587
3284,20.76,104.73,366088.0,1708080892.067594
3285,20.67,104.78,366179.0,1708080892.156859
3286,20.61,104.74,366271.0,1708080892.2469587
3287,20.56,104.82,366362.0,1708080892.3412626
3288,20.51,104.79,366453.0,1708080892.4313297
3289,20.42,104.81,366544.0,1708080892.5214586
3290,20.36,104.82,366637.0,1708080892.6114545
3291,20.34,104.83,366728.0,1708080892.7077034
3292,20.2,104.86,366819.0,1708080892.7957668
3293,20.07,104.84,366910.0,1708080892.885956
3294,19.97,104.87,367001.0,1708080892.9820724
3295,19.83,104.84,367093.0,1708080893.0731995
3296,19.65,104.91,367184.0,1708080893.1613228
3297,19.56,104.93,367276.0,1708080893.2504475
3298,19.63,104.94,367367.0,1708080893.3446922
3299,19.63,104.97,367458.0,1708080893.436717
3300,19.53,104.95,367550.0,1708080893.5246592
3301,19.33,104.98,367641.0,1708080893.61976
3302,19.21,104.96,367732.0,1708080893.7110066
3303,19.19,105.02,367823.0,1708080893.7996523
3304,18.99,104.99,367916.0,1708080893.8928087
3305,18.85,105.01,368007.0,1708080893.983093
3306,18.76,105.03,368098.0,1708080894.0736687
3307,18.67,105.06,368189.0,1708080894.1698072
3308,18.68,105.07,368280.0,1708080894.2589643
3309,18.61,105.04,368372.0,1708080894.3500586
3310,18.54,105.12,368463.0,1708080894.4412007
3311,18.59,105.06,368555.0,1708080894.532385
3312,18.54,105.13,368646.0,1708080894.6242003
3313,18.4,105.1,368737.0,1708080894.7126765
3314,18.23,105.14,368829.0,1708080894.8078063
3315,18.21,105.17,368920.0,1708080894.897338
3316,18.16,105.15,369011.0,1708080894.9890716
3317,18.05,105.2,369102.0,1708080895.0831704
3318,17.94,105.15,369193.0,1708080895.1712484
3319,17.78,105.21,369286.0,1708080895.2614253
3320,17.73,105.16,369377.0,1708080895.3556728
3321,17.65,105.24,369468.0,1708080895.4487953
3322,17.55,105.22,369559.0,1708080895.5367994
3323,17.47,105.25,369651.0,1708080895.6279383
3324,17.4,105.29,369742.0,1708080895.7201664
3325,17.38,105.23,369833.0,1708080895.8112705
3326,17.4,105.32,369925.0,1708080895.9020898
3327,17.52,105.28,370016.0,1708080895.9940426
3328,17.54,105.34,370108.0,1708080896.085642
3329,17.6,105.32,370199.0,1708080896.1747835
3330,17.7,105.36,370290.0,1708080896.2700353
3331,17.71,105.37,370381.0,1708080896.3589709
3332,17.75,105.36,370472.0,1708080896.4501834
3333,17.81,105.44,370565.0,1708080896.5454047
3334,17.97,105.38,370656.0,1708080896.6334507
3335,18.05,105.46,370747.0,1708080896.7245796
3336,18.13,105.41,370838.0,1708080896.818388
3337,18.11,105.44,370929.0,1708080896.908877
3338,17.93,105.44,371021.0,1708080896.9990222
3339,17.8,105.44,371112.0,1708080897.0889354
3340,17.67,105.51,371204.0,1708080897.182908
3341,17.64,105.44,371295.0,1708080897.2723231
3342,17.55,105.54,371387.0,1708080897.3636572
3343,17.41,105.48,371478.0,1708080897.457723
3344,17.29,105.53,371569.0,1708080897.5489132
3345,17.19,105.52,371660.0,1708080897.636971
3346,17.2,105.55,371751.0,1708080897.7331388
3347,17.1,105.56,371844.0,1708080897.8222952
3348,17.01,105.55,371935.0,1708080897.9120815
3349,16.92,105.6,372026.0,1708080898.0076387
3350,16.88,105.58,372117.0,1708080898.096576
3351,16.94,105.64,372208.0,1708080898.1895719
3352,17.05,105.62,372300.0,1708080898.2768686
3353,17.14,105.65,372391.0,1708080898.370135
3354,17.17,105.65,372483.0,1708080898.4620984
3355,17.12,105.66,372574.0,1708080898.552045
3356,17.16,105.68,372666.0,1708080898.645445
3357,17.28,105.68,372757.0,1708080898.7345712
3358,17.35,105.74,372848.0,1708080898.8260686
3359,17.41,105.7,372939.0,1708080898.9188933
3360,17.43,105.76,373030.0,1708080899.010027
3361,17.53,105.75,373123.0,1708080899.0998652
3362,17.63,105.75,373214.0,1708080899.194371
3363,17.71,105.78,373305.0,1708080899.2834966
3364,17.78,105.78,373396.0,1708080899.37362
3365,17.83,105.83,373487.0,1708080899.4637976
3366,17.88,105.8,373579.0,1708080899.5578668
3367,17.91,105.86,373670.0,1708080899.6488822
3368,18.05,105.82,373762.0,1708080899.7383835
3369,18.22,105.86,373853.0,1708080899.8352404
3370,18.24,105.87,373945.0,1708080899.923156
3371,18.21,105.86,374036.0,1708080900.016279
3372,18.25,105.93,374127.0,1708080900.1066926
3373,18.4,105.89,374218.0,1708080900.1984994
3374,18.5,105.96,374309.0,1708080900.2889137
3375,18.57,105.94,374402.0,1708080900.3830986
3376,18.64,105.98,374493.0,1708080900.4711976
3377,18.75,105.99,374584.0,1708080900.5643573
3378,18.87,105.98,374675.0,1708080900.6543555
3379,18.94,106.02,374766.0,1708080900.7465274
3380,19.06,106.01,374858.0,1708080900.8357267
3381,19.2,106.03,374949.0,1708080900.9258518
3382,19.25,106.0,375041.0,1708080901.0209982
3383,19.13,106.05,375132.0,1708080901.1117804
3384,19.02,106.04,375224.0,1708080901.2002254
3385,19.02,106.09,375315.0,1708080901.2994707
3386,19.12,106.07,375406.0,1708080901.384811
3387,19.2,106.11,375497.0,1708080901.4785867
3388,19.18,106.09,375588.0,1708080901.5698664
3389,19.12,106.09,375681.0,1708080901.6599672
3390,18.95,106.12,375772.0,1708080901.7510355
3391,18.73,106.12,375863.0,1708080901.8412151
3392,18.58,106.17,375954.0,1708080901.9350564
3393,18.58,106.13,376045.0,1708080902.0261898
3394,18.54,106.2,376137.0,1708080902.1145904
3395,18.43,106.17,376228.0,1708080902.2082565
3396,18.28,106.21,376320.0,1708080902.3029664
3397,18.15,106.22,376411.0,1708080902.389954
3398,18.16,106.21,376503.0,1708080902.4822068
3399,18.12,106.25,376594.0,1708080902.5723307
3400,18.05,106.21,376685.0,1708080902.662267
3401,17.91,106.26,376776.0,1708080902.7565536
3402,17.73,106.24,376867.0,1708080902.8487027
3403,17.58,106.27,376960.0,1708080902.9388225
3404,17.49,106.3,377051.0,1708080903.034913
3405,17.48,106.29,377142.0,1708080903.1211863
3406,17.37,106.34,377233.0,1708080903.2121959
3407,17.2,106.3,377324.0,1708080903.302293
3408,17.08,106.34,377416.0,1708080903.396572
3409,17.06,106.34,377507.0,1708080903.4866998
3410,17.01,106.38,377598.0,1708080903.5758195
3411,16.92,106.36,377690.0,1708080903.6699443
3412,16.77,106.4,377781.0,1708080903.7650619
3413,16.65,106.39,377873.0,1708080903.850456
3414,16.53,106.39,377964.0,1708080903.9454446
3415,16.44,106.47,378055.0,1708080904.0355337
3416,16.55,106.43,378146.0,1708080904.124564
3417,16.59,106.47,378238.0,1708080904.2167065
3418,16.45,106.44,378330.0,1708080904.3093243
3419,16.29,106.48,378421.0,1708080904.3990111
3420,16.34,106.49,378512.0,1708080904.4905791
3421,16.49,106.51,378603.0,1708080904.5857246
3422,16.63,106.56,378695.0,1708080904.674438
3423,16.75,106.51,378786.0,1708080904.7675834
3424,16.72,106.57,378877.0,1708080904.8576796
3425,16.71,106.56,378969.0,1708080904.9478219
3426,16.89,106.58,379060.0,1708080905.0378976
3427,17.01,106.57,379152.0,1708080905.1331744
3428,16.86,106.59,379243.0,1708080905.2240005
3429,16.68,106.61,379334.0,1708080905.3130865
3430,16.7,106.64,379425.0,1708080905.4045017
3431,16.77,106.64,379517.0,1708080905.4966087
3432,16.81,106.63,379609.0,1708080905.5943928
3433,16.79,106.68,379700.0,1708080905.6771855
3434,16.79,106.65,379791.0,1708080905.771283
3435,16.78,106.69,379882.0,1708080905.8631747
3436,16.77,106.71,379974.0,1708080905.9522648
3437,16.83,106.7,380065.0,1708080906.0475516
3438,16.96,106.73,380156.0,1708080906.13551
3439,16.99,106.73,380248.0,1708080906.2266667
3440,16.95,106.76,380340.0,1708080906.3201518
3441,16.99,106.77,380431.0,1708080906.4120524
3442,17.13,106.78,380522.0,1708080906.5011609
3443,17.23,106.79,380613.0,1708080906.5942776
3444,17.27,106.79,380704.0,1708080906.6850111
3445,17.29,106.83,380796.0,1708080906.7755032
3446,17.43,106.84,380888.0,1708080906.864651
3447,17.54,106.82,380979.0,1708080906.959782
3448,17.49,106.87,381070.0,1708080907.048855
3449,17.37,106.84,381161.0,1708080907.1410277
3450,17.32,106.89,381253.0,1708080907.235275
3451,17.36,106.89,381344.0,1708080907.323339
3452,17.42,106.91,381435.0,1708080907.417013
3453,17.43,106.92,381527.0,1708080907.50767
3454,17.43,106.93,381619.0,1708080907.598568
3455,17.42,106.94,381710.0,1708080907.6913545
3456,17.49,106.94,381801.0,1708080907.7783017
3457,17.51,106.98,381892.0,1708080907.8723102
3458,17.57,106.97,381983.0,1708080907.9633007
3459,17.6,107.01,382075.0,1708080908.0545282
3460,17.68,107.02,382167.0,1708080908.1475918
3461,17.82,107.03,382258.0,1708080908.2377641
3462,17.94,107.05,382349.0,1708080908.3314574
3463,17.99,107.03,382440.0,1708080908.4210138
3464,18.03,107.06,382532.0,1708080908.5131297
3465,18.09,107.08,382623.0,1708080908.6022093
3466,18.17,107.11,382714.0,1708080908.6964974
3467,18.3,107.11,382806.0,1708080908.7865367
3468,18.4,107.13,382898.0,1708080908.8778958
3469,18.51,107.16,382989.0,1708080908.970886
3470,18.67,107.16,383080.0,1708080909.0610151
3471,18.68,107.15,383171.0,1708080909.1528246
3472,18.54,107.17,383262.0,1708080909.2400975
3473,18.44,107.15,383354.0,1708080909.33537
3474,18.46,107.19,383446.0,1708080909.4275095
3475,18.53,107.19,383537.0,1708080909.5149488
3476,18.54,107.22,383628.0,1708080909.6097527
3477,18.53,107.21,383719.0,1708080909.6998694
3478,18.48,107.23,383811.0,1708080909.791015
3479,18.47,107.24,383902.0,1708080909.8851986
3480,18.54,107.25,383993.0,1708080909.973254
3481,18.6,107.29,384084.0,1708080910.0654936
3482,18.66,107.28,384177.0,1708080910.1581717
3483,18.72,107.32,384268.0,1708080910.2497585
3484,18.8,107.34,384359.0,1708080910.3388495
3485,18.95,107.33,384450.0,1708080910.4279842
3486,18.99,107.34,384541.0,1708080910.5231082
3487,18.82,107.34,384633.0,1708080910.6142538
3488,18.63,107.35,384724.0,1708080910.7043505
3489,18.55,107.4,384816.0,1708080910.7960665
3490,18.48,107.38,384907.0,1708080910.8871634
3491,18.38,107.41,384998.0,1708080910.9777548
3492,18.29,107.41,385090.0,1708080911.0719786
3493,18.18,107.41,385181.0,1708080911.1620178
3494,18.09,107.43,385272.0,1708080911.2522283
3495,18.05,107.45,385363.0,1708080911.3465142
3496,17.96,107.47,385456.0,1708080911.437469
3497,17.87,107.45,385547.0,1708080911.525595
3498,17.8,107.5,385638.0,1708080911.6177232
3499,17.78,107.47,385729.0,1708080911.712867
3500,17.82,107.51,385820.0,1708080911.799966
3501,17.86,107.52,385912.0,1708080911.8950446
3502,17.9,107.53,386003.0,1708080911.9853187
3503,17.99,107.55,386095.0,1708080912.0744622
3504,18.08,107.57,386186.0,1708080912.164924
3505,18.07,107.57,386278.0,1708080912.2597194
3506,18.05,107.55,386369.0,1708080912.354539
3507,17.8,107.62,386460.0,1708080912.4395852
3508,17.67,107.58,386551.0,1708080912.5331109
3509,17.63,107.64,386642.0,1708080912.624455
3510,17.58,107.62,386735.0,1708080912.7147255
3511,17.42,107.63,386826.0,1708080912.8054638
3512,17.31,107.66,386917.0,1708080912.8987067
3513,17.21,107.65,387008.0,1708080912.988782
3514,17.17,107.66,387099.0,1708080913.0798085
3515,17.12,107.67,387191.0,1708080913.1740766
3516,16.97,107.71,387282.0,1708080913.26207
3517,16.89,107.68,387374.0,1708080913.354415
3518,16.8,107.74,387465.0,1708080913.4474537
3519,16.72,107.74,387557.0,1708080913.5385544
3520,16.76,107.74,387648.0,1708080913.626645
3521,16.84,107.78,387739.0,1708080913.7209327
3522,16.87,107.78,387830.0,1708080913.813938
3523,16.91,107.81,387921.0,1708080913.9010925
3524,17.08,107.82,388014.0,1708080913.9922223
3525,17.16,107.82,388105.0,1708080914.0854452
3526,17.1,107.81,388196.0,1708080914.176563
3527,16.95,107.85,388287.0,1708080914.2656887
3528,16.81,107.86,388378.0,1708080914.360826
3529,16.71,107.87,388470.0,1708080914.4514291
3530,16.67,107.86,388561.0,1708080914.5410118
3531,16.57,107.89,388653.0,1708080914.634183
3532,16.43,107.87,388744.0,1708080914.7293026
3533,16.29,107.9,388836.0,1708080914.8156867
3534,16.14,107.93,388927.0,1708080914.9086213
3535,16.05,107.9,389018.0,1708080914.9993162
3536,16.01,107.96,389109.0,1708080915.0899284
3537,15.92,107.95,389200.0,1708080915.180052
3538,15.79,107.97,389293.0,1708080915.2751715
3539,15.72,107.96,389384.0,1708080915.3632996
3540,15.67,108.0,389475.0,1708080915.4533985
3541,15.6,108.0,389566.0,1708080915.5485559
3542,15.58,108.02,389657.0,1708080915.6376941
3543,15.53,108.04,389749.0,1708080915.7307382
3544,15.37,108.02,389840.0,1708080915.822225
3545,15.18,108.07,389932.0,1708080915.9131677
3546,15.08,108.05,390023.0,1708080916.0027976
3547,15.06,108.07,390114.0,1708080916.0974164
3548,15.03,108.08,390206.0,1708080916.186738
3549,14.95,108.09,390297.0,1708080916.2766657
3550,14.91,108.13,390388.0,1708080916.3677876
3551,14.95,108.14,390479.0,1708080916.460916
3552,15.06,108.17,390572.0,1708080916.5510356
3553,15.18,108.14,390663.0,1708080916.6410592
3554,15.32,108.17,390754.0,1708080916.7353914
3555,15.28,108.19,390845.0,1708080916.8275428
3556,15.24,108.19,390936.0,1708080916.9155307
3557,15.56,108.23,391028.0,1708080917.0097654
3558,15.63,108.23,391119.0,1708080917.1086128
3559,15.69,108.24,391211.0,1708080917.1945605
3560,15.77,108.24,391302.0,1708080917.2833338
3561,15.83,108.26,391393.0,1708080917.3760648
3562,15.94,108.27,391485.0,1708080917.4660068
3563,16.04,108.31,391576.0,1708080917.5541143
3564,16.14,108.33,391667.0,1708080917.6490564
3565,16.3,108.32,391758.0,1708080917.7388542
3566,16.31,108.33,391851.0,1708080917.828803
3567,16.14,108.35,391942.0,1708080917.9241464
3568,16.07,108.33,392033.0,1708080918.0132694
3569,16.15,108.36,392124.0,1708080918.1033936
3570,16.18,108.37,392215.0,1708080918.197515
3571,16.14,108.4,392307.0,1708080918.2895348
3572,16.16,108.42,392398.0,1708080918.3791935
3573,16.16,108.43,392489.0,1708080918.4718888
